,cut_number,y,x
1376,10,437,2718
1377,10,437,2719
1378,10,437,2720
1379,10,437,2721
1380,10,438,2712
1381,10,438,2713
1382,10,438,2714
1383,10,438,2715
1384,10,438,2716
1385,10,438,2717
1386,10,438,2718
1387,10,438,2719
1388,10,438,2720
1389,10,438,2721
1390,10,439,2712
1391,10,439,2713
1392,10,439,2714
1393,10,439,2715
1394,10,439,2716
1395,10,439,2717
1396,10,439,2718
1397,10,439,2719
1398,10,439,2720
1399,10,439,2721
1400,10,440,2712
1401,10,440,2713
1402,10,440,2714
1403,10,440,2715
1404,10,440,2716
1405,10,440,2717
1406,10,440,2718
1407,10,440,2719
1408,10,441,2712
1409,10,441,2713
1410,10,441,2714
1411,10,441,2715
1412,10,441,2716
1413,10,441,2717
1414,10,441,2718
1415,10,441,2719
