,cut_number,y,x
1407,11,266,415
1408,11,266,416
1409,11,266,417
1410,11,266,418
1411,11,266,419
1412,11,266,420
1413,11,266,421
1414,11,266,422
1415,11,266,423
1416,11,266,424
1417,11,266,425
1418,11,266,426
1419,11,266,427
1420,11,266,428
1421,11,266,429
1422,11,266,430
1423,11,266,431
1424,11,266,432
1425,11,266,433
1426,11,266,434
1427,11,266,435
1428,11,266,436
1429,11,266,437
1430,11,267,412
1431,11,267,413
1432,11,267,414
1433,11,267,415
1434,11,267,416
1435,11,267,417
1436,11,267,418
1437,11,267,419
1438,11,267,420
1439,11,267,421
1440,11,267,422
1441,11,267,423
1442,11,267,424
1443,11,267,425
1444,11,267,426
1445,11,267,427
1446,11,267,428
1447,11,267,429
1448,11,267,430
1449,11,267,431
1450,11,267,432
1451,11,267,433
1452,11,267,434
1453,11,267,435
1454,11,267,436
1455,11,267,437
1456,11,268,410
1457,11,268,411
1458,11,268,412
1459,11,268,413
1460,11,268,414
1461,11,268,415
1462,11,268,416
1463,11,268,417
1464,11,268,418
1465,11,268,419
1466,11,268,420
1467,11,268,421
1468,11,268,422
1469,11,268,423
1470,11,268,424
1471,11,268,425
1472,11,268,426
1473,11,268,427
1474,11,268,428
1475,11,268,429
1476,11,268,430
1477,11,268,431
1478,11,268,432
1479,11,268,433
1480,11,268,434
1481,11,268,435
1482,11,268,436
1483,11,268,437
1484,11,269,410
1485,11,269,411
1486,11,269,412
1487,11,269,413
1488,11,269,414
1489,11,269,415
1490,11,269,416
1491,11,269,417
1492,11,269,418
1493,11,269,419
1494,11,269,420
1495,11,269,421
1496,11,269,422
1497,11,269,423
1498,11,269,424
1499,11,269,425
1500,11,269,426
1501,11,269,427
1502,11,269,428
1503,11,269,429
1504,11,269,430
1505,11,269,431
1506,11,269,432
1507,11,269,433
1508,11,269,434
1509,11,269,435
1510,11,269,436
1511,11,269,437
1512,11,270,410
1513,11,270,411
1514,11,270,412
1515,11,270,413
1516,11,270,414
1517,11,270,415
1518,11,270,416
1519,11,270,417
1520,11,270,418
1521,11,270,419
1522,11,270,420
1523,11,270,421
1524,11,270,422
1525,11,270,423
1526,11,270,424
1527,11,270,425
1528,11,270,426
1529,11,270,427
1530,11,270,428
1531,11,270,429
1532,11,270,430
1533,11,270,431
1534,11,270,432
1535,11,270,433
1536,11,270,434
1537,11,270,435
1538,11,270,436
1539,11,270,437
1540,11,271,410
1541,11,271,411
1542,11,271,412
1543,11,271,413
1544,11,271,414
1545,11,271,415
1546,11,271,416
1547,11,271,417
1548,11,271,418
1549,11,271,419
1550,11,271,420
1551,11,271,421
1552,11,271,422
1553,11,271,423
1554,11,271,424
1555,11,271,425
1556,11,271,426
1557,11,271,427
1558,11,271,428
1559,11,271,429
1560,11,271,430
1561,11,271,431
1562,11,271,432
1563,11,271,433
1564,11,271,434
1565,11,271,435
1566,11,271,436
1567,11,271,437
1568,11,272,412
1569,11,272,413
1570,11,272,414
1571,11,272,415
1572,11,272,416
1573,11,272,417
1574,11,272,418
1575,11,272,419
1576,11,272,420
1577,11,272,421
1578,11,272,422
1579,11,272,423
1580,11,272,424
1581,11,272,425
1582,11,272,426
1583,11,272,427
1584,11,272,428
1585,11,272,429
1586,11,272,430
1587,11,272,431
1588,11,272,432
1589,11,272,433
1590,11,272,434
1591,11,272,435
1592,11,272,436
1593,11,272,437
1594,11,273,412
1595,11,273,413
1596,11,273,414
1597,11,273,415
1598,11,273,416
1599,11,273,417
1600,11,273,418
1601,11,273,419
1602,11,273,420
1603,11,273,421
1604,11,273,422
1605,11,273,423
1606,11,273,424
1607,11,273,425
1608,11,273,426
1609,11,273,427
1610,11,273,428
1611,11,273,429
1612,11,273,430
1613,11,273,431
1614,11,273,432
1615,11,273,433
1616,11,273,434
1617,11,273,435
1618,11,273,436
1619,11,273,437
